trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,shape_id
161236c4-d88d-4e0e-b8fc-38f60345d827,O0639AAA0A,U_REG,Saens Peña,639,0,axhq
8a0c0980-8af2-4850-b270-f44fc0ff2b89,O0898AAA0A,U_REG,Campo Grande,898,0,f4a56dcd-12b5-4aff-a189-b76f7c59694e
ecb87a2b-b305-436d-8b44-f107dfb67d05,O0898AAA0A,U_REG,Campo Grande,898,0,f4a56dcd-12b5-4aff-a189-b76f7c59694e
5ce02af8-793a-42bf-915c-5ab5b9afa9eb,O0910AAA0A,S_REG,Bananal,910,1,62cfa6d6-5bae-4012-b0e0-b8ac4dc2cce9
ab07ef0a-c31c-4056-aaf8-71a1d1597c62,O0910AAA0A,S_REG,Bananal,910,1,62cfa6d6-5bae-4012-b0e0-b8ac4dc2cce9
6453a853-769a-4a5a-a03a-8171f346f49a,O0880AAA0A,U_REG,Terminal Alvorada,880,0,O0880AAA0AIDU01
bcd5b110-3628-4aba-a09b-7e0bbffae09d,O0880AAA0A,U_REG,Terminal Alvorada,880,0,O0880AAA0AIDU01
99dc4089-41a9-4216-9530-08a5700708c5,O0910AAA0A,U_REG,Bananal,910,1,62cfa6d6-5bae-4012-b0e0-b8ac4dc2cce9
bccb6a25-19b1-40f7-9240-c15231049c54,O0910AAA0A,U_REG,Bananal,910,1,62cfa6d6-5bae-4012-b0e0-b8ac4dc2cce9
697a24cd-2856-4131-8004-83f933c8925b,O0908AAA0A,D_REG,Terminal Deodoro,908,1,61z8
e522fa47-5901-4e42-9322-5db546ce5110,O0803AAN0A,D_REG,Jabour,SN803,1,h8wb
d1309152-2e68-43eb-a37e-20da0a025219,O0975AAA0A,U_REG,Terminal Fundão,LECD117,0,r51k
356d8f3a-dbdf-4ae0-a0bf-de58f91a93d7,O0975AAA0A,U_REG,Madureira,LECD117,1,4b80
5e41cc60-6d25-46d9-85be-9c6d50f0f95e,O0893AAA0A,U_REG,Campo Grande,893,0,75e2dbf7-3a7c-4336-8804-d04d5d9840e7
6d89faed-5ee9-446a-bd43-56c49bf39f67,O0898AAA0A,U_REG,Campo Grande,898,0,f4a56dcd-12b5-4aff-a189-b76f7c59694e
7d16d363-4211-49d6-82b0-1e888fb298e7,O0898AAA0A,U_REG,Campo Grande,898,0,f4a56dcd-12b5-4aff-a189-b76f7c59694e
9e700ac0-cc97-417a-acdc-c34fec05ad7d,O0472AAA0A,S_REG,Triagem,472,1,l6yr
fea536a2-f3b6-4201-a417-1155dd6ae447,O0898AAA0A,U_REG,Campo Grande,898,0,f4a56dcd-12b5-4aff-a189-b76f7c59694e
260467e8-fbf6-4eb9-89e3-7e23248ee91b,O0433AAA0A,U_REG,Siqueira Campos,433,0,zr3e
374ca8c5-44a5-4daa-97ac-892a8fd62943,O0778AAA0A,D_REG,Cascadura,778,0,h8ws
cb67b1c8-b4e2-45bb-9937-93a0c36b3d13,O0201AAA0A,S_REG,Santa Alexandrina,201,1,9koq
ef464f97-6fc0-47a6-a38e-671604b8db10,O0831AAA0A,D_REG,Colônia,831,1,7315d981-cc79-4dd9-b047-ad1850d7b6ea
cc1595bb-bdbe-472a-8281-879d848ee7bd,O0326AAA0A,S_REG,Bancários,326,1,mirr
81826105-d9a1-4115-b3ec-b8ffca80cf5e,O0638AAA0A,U_REG,Marechal Hermes,638,1,4c0e
0283fe31-380f-4607-ad50-e8f4ecff8457,O0638AAA0A,U_REG,Marechal Hermes,638,1,4c0e
5b0f3739-fca4-4da1-913b-9a4ba99bf116,O0410AAA0A,S_REG,Gávea,410,0,2xcp
3e68d599-233e-46d4-8295-f1daabfd4c60,O0855AAA0A,U_REG,Terminal Magarça,855,1,fptc
737ef0cc-42a4-410a-847b-79e0e3c50d0c,O0856AAA0A,U_REG,Capoeira Grande,856,1,avb4
2f250754-52e3-484f-8859-4c368452973c,O0856AAA0A,U_REG,Capoeira Grande,856,1,avb4
051a3636-6a76-4e40-a3d9-d6ae58bf97eb,O0856AAA0A,U_REG,Capoeira Grande,856,1,avb4
78b27303-3ed2-4726-94bb-d933605a552b,O0853AAA0A,U_REG,Terminal Deodoro,853,0,0dno
3e60517f-aa63-4108-94e6-06d8fc0d032c,O0910AAA0A,S_REG,Bananal,910,1,62cfa6d6-5bae-4012-b0e0-b8ac4dc2cce9
cbcf2ecb-1d0e-4fc9-8822-e9ca4ce74b5d,O0880AAA0A,U_REG,Terminal Alvorada,880,0,O0880AAA0AIDU01
8f7b261b-cdab-44ac-8f10-692f5f00b6b3,O0880AAA0A,U_REG,Terminal Alvorada,880,0,O0880AAA0AIDU01
aa4d8b44-efeb-4949-a17e-9680ce905597,O0910AAA0A,U_REG,Bananal,910,1,62cfa6d6-5bae-4012-b0e0-b8ac4dc2cce9
92486e6e-313d-4e2f-98fe-63f669abe5fd,O0629AAN0A,S_REG,Saens Peña,SN629,0,ca8d
34fd4639-51a3-455b-a20b-de9a9ff8e12b,O0565AAN0A,S_REG,Terminal Tanque,SN565,1,a5yt
c9f0a86c-658a-452d-9cb6-e6087a7543ad,O0557AAA0A,S_REG,Copacabana,557,0,cces
160dbaa3-ad18-48e0-99f3-1c4b00367414,O0917AAA0A,U_REG,Padre Miguel,LECD113,1,esb3
4f4e1de5-0e31-4cc6-87ce-a04a975985d4,O0355AAA0A,D_REG,Madureira,355,1,vofu
8f4c6e2f-18c1-4995-8c02-69f63807a5a6,O0007AAA0A,U_REG,Silvestre,007,1,tdv7
345f36d6-87cf-490a-b68e-6ba806d14436,O0917AAA0A,U_REG,Bonsucesso,LECD113,0,ebg7
da04e266-22ee-4ef6-bcf9-288241117925,O0791AAA0A,S_REG,Terminal Deodoro,LECD123,0,domd
728dff90-26c6-46b1-9cf4-063da0963c58,O0791AAA0A,S_REG,Terminal Deodoro,LECD123,0,domd
d74984dc-3f64-4e2c-b615-4dcffb5eb002,O0791AAA0A,S_REG,Terminal Deodoro,LECD123,0,domd
753c3954-90f5-45f4-9b6c-5f32205b931b,O0975AAA0A,U_REG,Madureira,LECD117,1,4b80
e574647c-c653-4489-b221-8b6636aeac95,O0433AAA0A,U_REG,Siqueira Campos,433,0,zr3e
4b754cfd-9d27-4771-a6a0-83e493db24cc,O0600AAA0A,U_REG,Saens Peña,600,0,v5ag
d106c267-d9d0-4270-9e01-89a514b76370,O0765AAA0A,U_REG,Largo do Mendanha,765,1,2auo
f175331f-a301-4e55-b254-0a7d99d35be9,O0893AAA0A,U_REG,Campo Grande,893,0,75e2dbf7-3a7c-4336-8804-d04d5d9840e7
4d50a06e-19fa-48b6-b221-fe958fc86eb7,O0898AAA0A,U_REG,Campo Grande,898,0,f4a56dcd-12b5-4aff-a189-b76f7c59694e
5641653f-d05f-4c52-ba2c-b3c8ad8764be,O0210AAA0A,D_REG,Candelária,210,0,pgdp
58d88c39-e096-4370-950d-2c79b0373cd7,O0565AAA0A,U_REG,Terminal Tanque,565,1,934c
f2acf28e-0613-4881-9a94-3c970eeb3317,O0565AAA0A,U_REG,Terminal Tanque,565,1,934c
ea1e96da-185f-450b-8ed7-c7427c28763a,O0975AAA0A,U_REG,Madureira,LECD117,1,4b80
557fed1d-3700-49a1-b2ae-69cd369c4d41,O0565AAA0A,U_REG,Terminal Tanque,565,1,934c
db47c0c4-9d1d-41f9-981f-76839d221eef,O0565AAA0A,U_REG,Terminal Tanque,565,1,934c
2b774dde-ddbe-4ad5-93be-7f41797da332,O0565AAA0A,U_REG,Gávea,565,0,ooka
427515fa-6116-44a9-b50f-6c0215bc6415,O0565AAA0A,U_REG,Gávea,565,0,ooka
371a4c14-6fa4-4be1-9649-a5493fa036c5,O0355AAA0A,U_REG,Praça Tiradentes,355,0,h1hq
2287f10c-eb02-4b17-a10e-dfd023a6fe6c,O0378AAA0A,S_REG,Marechal Hermes,378,1,6dma
67acf86d-ede3-41c0-9818-c500181722b0,O0565AAA0A,U_REG,Gávea,565,0,ooka
c0bc48a5-a3ec-46f6-90bf-23de10c70c65,O0565AAA0A,U_REG,Gávea,565,0,ooka
e5e12279-151e-4b16-9337-06f8b96f55de,O0638AAA0A,U_REG,Marechal Hermes,638,1,4c0e
6eb4c33a-4e08-439b-bfb5-4acad59f1c24,O0638AAA0A,U_REG,Marechal Hermes,638,1,4c0e
4a766080-7183-4c41-a6b3-126abd7415cb,O0426AAA0A,D_REG,Usina,426,1,tggb
a117efc6-614f-4ac9-924b-0e628b524b4b,O0665AAA0A,S_REG,Pavuna,665,1,elhh
7e6d3d0d-73d8-4304-bda0-4b074a00c644,O0833AAA0A,D_REG,Conjunto Manguariba,833,1,O0833AAA0AVDU02
f0852de2-4c82-48db-bf30-105e76d53088,O0855AAA0A,U_REG,Terminal Magarça,855,1,fptc
4eca0e41-a75d-4b1f-89c0-2af70d2ba4a7,O0898AAA0A,U_REG,Campo Grande,898,0,f4a56dcd-12b5-4aff-a189-b76f7c59694e
2ca90b45-9928-49af-9cb4-a3cef4941bc8,O0898AAA0A,U_REG,Campo Grande,898,0,f4a56dcd-12b5-4aff-a189-b76f7c59694e
dad74482-7f6b-4abc-a72f-6f4e14ce2a7d,O0910AAA0A,S_REG,Bananal,910,1,62cfa6d6-5bae-4012-b0e0-b8ac4dc2cce9
a9d7a44b-c985-494c-9819-bbe75ce8f286,O0910AAA0A,S_REG,Bananal,910,1,62cfa6d6-5bae-4012-b0e0-b8ac4dc2cce9
251a8173-2109-4174-aa9a-ad775db78826,O0880AAA0A,U_REG,Terminal Alvorada,880,0,O0880AAA0AIDU01
0596d5e7-33b4-45fe-8022-7148d092ffd9,O0880AAA0A,U_REG,Terminal Alvorada,880,0,O0880AAA0AIDU01
ec2f0c2b-4b97-4afd-8286-9e45a1bc6bd2,O0880AAA0A,U_REG,Terminal Alvorada,880,0,O0880AAA0AIDU01
77734ae1-49e1-4e8f-b27f-eb1f579983ef,O0880AAA0A,U_REG,Terminal Alvorada,880,0,O0880AAA0AIDU01
eacddc4d-2790-4a9c-b110-3330e457358d,O0910AAA0A,U_REG,Bananal,910,1,62cfa6d6-5bae-4012-b0e0-b8ac4dc2cce9
a14671e7-20f3-431f-a9f6-362749ca71d5,O0908AAA0A,D_REG,Terminal Deodoro,908,1,61z8
de563725-585c-439d-aa4e-9116f32ff15f,O0908AAA0A,D_REG,Terminal Deodoro,908,1,61z8
97aca944-0ad1-4097-9673-9d7c8eea6eac,O0900AAA0A,U_REG,Downtown,900,0,dfa4e667-06fb-4d22-88e3-0a045f0e27a0
6a93bac0-22c5-4fbd-beb2-96045ef0ef85,O0900AAA0A,U_REG,Downtown,900,0,dfa4e667-06fb-4d22-88e3-0a045f0e27a0
e3f0e629-981e-4d1e-bdad-4b40adc2e924,O0900AAA0A,U_REG,Downtown,900,0,dfa4e667-06fb-4d22-88e3-0a045f0e27a0
724614e3-babb-4751-b8b2-15fc47668fd8,O0557AAA0A,U_REG,Rio das Pedras,557,1,6jfq
07ffddab-89bf-4627-892c-2004ddfc39f7,O0557AAA0A,U_REG,Rio das Pedras,557,1,6jfq
918a98cc-25c5-41d2-88fa-1e6fb63d6137,O0900AAA0A,U_REG,Downtown,900,0,dfa4e667-06fb-4d22-88e3-0a045f0e27a0
4ad80019-6533-40fc-9f2a-cde91c4b0beb,E2338AAA0A,D_REG,Terminal Campo Grande,2338,1,s6bw
d56ddceb-8ab3-4bbf-815a-4dfcb6f6689c,E2338AAA0A,D_REG,Terminal Campo Grande,2338,1,s6bw
090cbed9-5c91-44c1-8b0c-a0790bd39bd9,E2338AAA0A,U_REG,Terminal Campo Grande,2338,1,s6bw
52ef16e4-9393-4800-983f-230a3d8a150c,O0900AAA0A,U_REG,Terminal Taquara,900,1,9d55422a-d473-4b6d-93ca-9be9cd7ef928
7490c126-567e-4e8e-9c7a-cfef399b5b62,O0883AAA0A,S_REG,Terminal Mato Alto,883,1,49ff21ac-2dab-4583-81ff-337fafcab12c
5e584225-571b-4639-9947-f2cd6411ea46,O0883AAA0A,S_REG,Terminal Deodoro,883,0,24807403-078d-4c2f-b592-d01ab51a9f49
81b8b944-c4f7-4344-9604-489145509657,O0629AAN0A,S_REG,Irajá,SN629,1,O0629AAA0AVDU01
77f19385-e0d8-45c6-819b-e4b1c021bda3,O0624AAN0A,U_REG,Praça da República,SN624,0,hqyl
3c412bcd-9a9b-4c1f-bbb3-786062285085,O0007AAA0A,U_REG,Silvestre,007,1,tdv7
40cf36b3-7515-45e2-8171-1cf0dc211698,O0917AAA0A,U_REG,Padre Miguel,LECD113,1,esb3
6fed1b9b-82dd-453b-b391-f3e3643f66b9,O0917AAA0A,U_REG,Padre Miguel,LECD113,1,esb3
0a1b82da-362a-4230-b9ea-e20faeeb285f,O0557AAA0A,U_REG,Rio das Pedras,557,1,6jfq
4286f9ac-b085-41ea-ae87-428394bb233a,O0220AAA0A,D_REG,Usina,220,1,t1t4
e8721442-7050-4362-ae1d-adbad398676a,O0433AAA0A,U_REG,Siqueira Campos,433,0,zr3e
37c2e6cb-f5c8-404c-9de3-1c0683686392,O0775AAA0A,S_REG,Jardim América,775,1,z6mq
7fb47858-5820-466a-be69-49e184080f00,O0910AAA0A,S_REG,Bananal,910,1,62cfa6d6-5bae-4012-b0e0-b8ac4dc2cce9
cf4b0bda-834e-4a37-824e-5d77a707f938,O0104AAA0A,D_REG,Terminal Gentileza,104,0,sc8o
c8452dfe-0996-4226-9954-5f7781aef086,O0355AAA0A,U_REG,Praça Tiradentes,355,0,h1hq
172d1be0-4fe3-45db-9574-21fb1bc3d777,O0837AAA0A,D_REG,Terminal Campo Grande,837,1,4k6g
e4142131-c3f6-4d67-8f60-d50c93772e06,O0917AAA0A,U_REG,Padre Miguel,LECD113,1,esb3
1c272e69-fed8-498a-9359-802019942763,O0353AAA0A,U_REG,Gardênia Azul,353,1,c2fn
3c75a5b8-ee2d-418a-8444-72c721df4bb7,O0917AAA0A,U_REG,Padre Miguel,LECD113,1,esb3
a22541fc-a5b1-4aac-a1f9-2d7ce00604a9,E2334AAA0A,U_REG,Castelo,2334,0,w918
4dde3102-5830-473c-9ec2-8bbf252c90c0,O0855AAA0A,U_REG,Terminal Magarça,855,1,fptc
af41de4a-1a51-49a0-a85a-47868d23fe59,O0696AAN0A,U_REG,Praia do Dendê,SN696,0,z6z2
a8881f1f-86ef-49fd-b1f4-652908a333e0,E2338AAA0A,U_REG,Castelo,2338,0,75cb
8ad0b8dc-ce6e-43c1-9ca9-b83ad7e0c513,E2338AAA0A,D_REG,Castelo,2338,0,0qyy
84ce7413-540d-4413-9ba5-b4c3945ca59c,O0917AAV0A,U_REG,Bonsucesso,LECD114,0,5mve
95fc77ac-8419-47b2-98c6-3376536aa0a6,O0794AAN0A,S_REG,Cascadura,SN794,0,ojdq
19ddc238-f856-43ab-91f9-fc413a1b85cf,O0600AAA0A,U_REG,Saens Peña,600,0,v5ag
985749bc-ce52-402e-b6b4-c07509117a20,O0583AAA0A,U_REG,Circular,583,0,1bx4
bbc942fa-4dfd-4dcf-985b-cf66fe4355ba,O0362AAA0A,U_REG,Castelo,362,0,aroe
8b2792e8-2fac-4918-b16f-a842eace6b96,O0638AAA0A,U_REG,Marechal Hermes,638,1,4c0e
492ed128-f17d-4d63-a60a-0aa0a2c475d2,O0665AAA0A,S_REG,Pavuna,665,1,elhh
838267ed-3f86-44c2-a0b6-a129c05b4562,O0362AAA0A,U_REG,Castelo,362,0,aroe
908f746d-b59e-4fb9-a09d-e4cebb255a6a,O0665AAA0A,S_REG,Pavuna,665,1,elhh
5d12364d-5e21-4a6a-a0d2-9e7456c782ff,O0794AAN0A,D_REG,Jabour,SN794,1,yq3s
8b8fbb79-d46c-47e4-9f2d-12a53a26e58f,O0917AAV0A,U_REG,Bonsucesso,LECD114,0,5mve
a9168590-33c4-4451-85f8-862efc8c46f7,O0975AAA0A,U_REG,Madureira,LECD117,1,4b80
df394977-546a-4313-9eff-b9c7a6f1b403,O0362AAA0A,U_REG,Castelo,362,0,aroe
05dd124e-7661-48de-b2a7-5c56daef85dc,O0378AAA0A,S_REG,Castelo,378,0,n76x
cefe8aff-d4db-4b26-85f4-823f368a74bc,O0355AAA0A,S_REG,Madureira,355,1,vofu
a6aeef67-8652-4864-af47-ed2ef25f4b4d,O0794AAN0A,D_REG,Jabour,SN794,1,yq3s
758351fd-c20c-4532-8a3a-d06152fcb3e6,O0685AAN0A,S_REG,Irajá,SN685,1,3yp7
6018a0dc-5eb1-4437-8303-c7ef87cb8b43,O0343AAA0A,U_REG,Candelária,343,0,nyir
7ce0123b-ec93-4e7d-a5a8-ecac5153a2c3,O0550AAN0A,U_REG,Cidade de Deus,SN550,1,i145
945f94cd-16e3-4ea4-9115-47f4b673e89a,O0731AAN0A,S_REG,Campo Grande,SN731,1,0cs8
9fe60420-7c07-4c5f-97fa-9b1b29434bcf,O0550AAN0A,D_REG,Cidade de Deus,SN550,1,i145
751afb47-a387-4575-9b95-402946a478c6,O0363AAA0A,S_REG,Vila Valqueire,363,1,toav
95066a8d-591d-4ff6-b13c-f765de94b035,O0371AAA0A,D_REG,Praça Seca,371,1,qyd7
13953f63-fd9f-4f51-ba8d-3d362c38c621,O0410AAA0A,S_REG,Gávea,410,0,2xcp
229d0ba9-76b2-4105-b8b0-2add8b5f0617,O0803AAN0A,S_REG,Taquara,SN803,0,c0nv
25bd037f-5743-4432-87b2-4e20916bc152,O0624AAN0A,S_REG,Praça da República,SN624,0,hqyl
0848da28-1a81-4c55-b821-1f224c320e08,O0636AAN0A,D_REG,Merck,SN636,1,vajz
08007a25-e642-4ca9-95ea-302b3aa2cc19,O0639AAN0A,S_REG,Jardim América,SN639,1,O0639AAA0AVDU01
3ac6c945-c853-4f1d-b1bd-842ef1c8acd5,E2803AAA0A,S_REG,Barra da Tijuca,2803,0,kq0s
ef4b0c7c-bbc7-40ff-9339-513f0605c4a2,E2803AAA0A,D_REG,Barra da Tijuca,2803,0,kq0s
995a8e3e-07fa-407d-ba19-fd1e2bb17741,E2803AAA0A,U_REG,Barra da Tijuca,2803,0,kq0s
5e7a6003-3ea7-4ba5-aaf3-b6c6f2a0081e,E2803AAA0A,U_REG,Barra da Tijuca,2803,0,kq0s
82b99582-c21b-4ab1-8144-b2a117e85b06,E2803AAA0A,S_REG,Barra da Tijuca,2803,0,kq0s
c0900ac0-a65a-4e7d-9249-98e021811def,O0634AAN0A,S_REG,Bananal,SN634,1,5hus
11e1955c-ff5e-468f-b2ec-58748ea9acca,O0634AAN0A,U_REG,Saens Peña,SN634,0,6rzc
6739becc-a644-4dcf-99c6-a4e8486f9930,O0554AAN0A,U_REG,Piabas,SN554,1,w7yl
c731f929-65df-4305-86ba-be090c9be964,O0629AAN0A,U_REG,Saens Peña,SN629,0,ca8d
2a914434-5c01-4b62-b0dc-f4dd7cf067ee,O0794AAN0A,U_REG,Cascadura,SN794,0,ojdq
a2df879a-53ee-44cd-a2a4-f45ab3d5129b,O0783AAA0A,D_REG,Praça Seca,783,0,ztj0
f7fb955f-f65a-48b4-aea2-93b5b63aa9c8,E2804AAA0A,U_REG,Barra da Tijuca,2804,0,je1l
f8cf48d6-1201-47f2-8a19-844a6268bbe8,O0849AAA0A,D_REG,Campo Grande,849,0,O0849AAA0AIDU01
a0c815b3-8342-4cd3-9b9d-301e8b4dbecb,O0167AAA0A,S_REG,Terminal Gentileza,167,1,d0rh
38616e91-3e20-40fe-a7e3-c327483e518e,O0880AAA0A,U_REG,Terminal Alvorada,880,0,O0880AAA0AIDU01
52dc8c70-7ff9-426d-92a7-166fe8dda858,O0298AAA0A,D_REG,Castelo,298,0,u3rq
d729b274-c683-47e6-b292-14c5672b08c9,O0855AAA0A,U_REG,Terminal Magarça,855,1,fptc
d05a466d-d235-4b69-b305-a0f918805186,O0803AAN0A,S_REG,Jabour,SN803,1,h8wb
ebe2f2db-9c68-45ea-a2ff-a131ba7dfc87,E2337AAA0A,U_REG,Santa Cruz,2337,1,E2337AAA0AVRM01
b40ddac9-4d1d-40a8-80f8-fb7209c05989,O0163AAA0A,S_REG,Terminal Gentileza,163,1,fbej
d652d114-544b-43dc-8224-a970c8f29dc9,E2335AAA0A,U_REG,Castelo,2335,0,gbqf
7e98d8ed-e2e4-4596-89a8-120276d2ca69,E2335AAA0A,U_REG,Santa Cruz,2335,1,4goj
3e2c2ce1-95ac-418f-869b-2ed150296f38,E2335AAA0A,U_REG,Castelo,2335,0,gbqf
c8da8b4e-e563-4065-bb10-86e973c90984,E2335AAA0A,S_REG,Castelo,2335,0,gbqf
a020bff5-e3e7-4882-b40d-4f55e22cfd62,E2335AAA0A,U_REG,Santa Cruz,2335,1,lcnf
50808022-9bc0-44bf-b26c-94d4e840a4d1,E2335AAA0A,U_REG,Santa Cruz,2335,1,lcnf
86464cd8-0179-44a6-ba56-4b1c84853994,E2335AAA0A,U_REG,Santa Cruz,2335,1,lcnf
938edfc7-56bf-4db6-955c-834c19ce7dd5,E2802AAA0A,U_REG,Barra da Tijuca,2802,0,4os2
adcbcace-865d-468f-b6f0-0d9ae052a3c1,E2802AAA0A,U_REG,Barra da Tijuca,2802,0,4os2
cfeb97d5-b85f-492e-9780-93394b26be51,E2803AAA0A,U_REG,Vila Kennedy,2803,1,frp1
f21c06ce-a3ed-4822-924e-abf890f5680e,E2803AAA0A,D_REG,Vila Kennedy,2803,1,frp1
a5fea3b7-ec97-4654-ba24-18b59e9257d0,E2803AAA0A,D_REG,Vila Kennedy,2803,1,frp1
22797810-b7b2-446c-adb5-e0d667bfd823,O0917AAA0A,U_REG,Padre Miguel,LECD113,1,esb3
bf2ca7ab-df21-482c-9c79-c613e819b163,O0917AAA0A,U_REG,Padre Miguel,LECD113,1,esb3
c559f623-816e-47c5-bd97-ba1d51e22262,O0302AAA0A,U_REG,Terminal Alvorada,302,0,apjr
d2fa85bb-24bc-4908-83c3-65a6a588c69a,O0917AAA0A,U_REG,Padre Miguel,LECD113,1,esb3
bdeacc33-f263-456a-8c7f-525cbbcd0023,O0369AAA0A,U_REG,Candelária,369,0,sjnn
e1ed8a69-59be-4583-9775-35d8e691fa11,O0369AAA0A,U_REG,Candelária,369,0,sjnn
e8de2174-b806-4681-9e99-76ff33ce4d32,O0362AAA0A,U_REG,Castelo,362,0,aroe
b3be1f92-5c52-4778-a883-804a5313aecf,O0378AAA0A,S_REG,Castelo,378,0,n76x
526934aa-e122-4417-81ad-8e8ccf3a718a,O0343AAA0A,U_REG,Candelária,343,0,nyir
f6b47c48-a532-4267-b945-b44babb91d51,O0975AAA0A,U_REG,Madureira,LECD117,1,4b80
1c0e5f02-372a-4aae-99db-0127cfdd4b61,O0363AAA0A,S_REG,Vila Valqueire,363,1,toav
6a9ff624-6591-4341-b638-43efab292411,O0455AAA0A,S_REG,Méier,455,1,74ji
748c42a8-075d-4916-842d-844d5f96e46e,O0880AAA0A,U_REG,Terminal Alvorada,880,0,O0880AAA0AIDU01
e087f1e1-5f74-42f9-9a24-4f486962c774,O0731AAN0A,D_REG,Campo Grande,SN731,1,0cs8
4e63e50f-2347-4022-b49b-c2e2d381d05f,O0209AAA0A,D_REG,Caju,209,0,a151138c-e2db-4638-93e3-f4bfb0bd6db9
ac58fd2a-d106-4a61-a9cb-5402ce183441,O0553AAA0A,U_REG,Rio Sul,553,0,fl98
887c442a-bade-4675-8cc3-1f98c1426048,O0783AAA0A,D_REG,Praça Seca,783,0,ztj0
a98a7e25-e704-406d-9b10-296aa9c56960,O0638AAA0A,U_REG,Marechal Hermes,638,1,4c0e
5c45e3ce-49cd-4ef5-9be7-d810d4fe23d6,O0785AAA0A,S_REG,Marechal Hermes,785,0,2ubr
06a3ca2e-8995-43ee-9359-881e6a54381e,O0167AAA0A,S_REG,Urca,167,0,zsg4
a060926a-34c0-4dd4-ab01-5328ebd6eb65,O0301AAA0A,U_REG,Terminal Gentileza,301,1,3i7l
9d54bfaf-7038-4c65-9556-2441a9627a68,O0163AAA0A,S_REG,Terminal Gentileza,163,1,fbej
4047d5b7-7b0c-437e-a8fb-0959074f1766,O0355AAA0A,U_REG,Praça Tiradentes,355,0,h1hq
ec093b05-a696-4bc2-a258-89ed1d47b201,O0426AAA0A,D_REG,Usina,426,1,tggb
13dfe378-f8d0-4374-9cc9-463b97bfd967,O0836AAA0A,D_REG,Terminal Campo Grande,836,0,yqse
981104ac-6b74-4359-a405-ba4bdd7b4f6f,O0856AAA0A,U_REG,Capoeira Grande,856,1,avb4
412a45fc-a5d1-4056-8dde-af2cff4988ff,O0975AAA0A,U_REG,Madureira,LECD117,1,4b80
b4e95a2f-2076-4fa0-ae33-eedc48580708,O0853AAA0A,U_REG,Terminal Deodoro,853,0,0dno
65c16bf3-1b0b-4747-9ba1-c8bdaa605635,O0861AAA0A,S_REG,Curicica,861,0,O0861AAA0AIDU01
e519491b-f5f6-476b-9464-2277c58ba7c7,O0861AAA0A,S_REG,Curicica,861,0,O0861AAA0AIDU01
0c2b165c-12e3-47f6-b18d-f7727e347738,O0872AAA0A,U_REG,Terminal Mato Alto,872,0,z4eg
5dcf2069-542d-4d0b-a0a6-272ab11af786,O0872AAA0A,U_REG,Terminal Mato Alto,872,0,z4eg
8f8d83dc-faa8-445a-a1f2-67c27a5b4069,O0872AAA0A,U_REG,Terminal Mato Alto,872,0,z4eg
d78374ca-f8cc-4f8f-9e6a-03d4e2162ce9,O0917AAA0A,U_REG,Padre Miguel,LECD113,1,esb3
b2aba199-aa46-4754-837b-54f7df3a2502,O0862AAA0A,D_REG,Circular,862,0,m3ov
cdd0332b-408e-42f9-81b6-252b6b934ca4,O0759AAA0A,D_REG,Cesarão,759,1,O0759AAA0AVDU01
24943454-3ba0-4dea-8266-d366d10088b6,O0463AAA0A,S_REG,Copacabana,463,0,11cs
c4557ae5-9b88-4f3b-a907-8cb0b99af5d2,O0638AAA0A,U_REG,Marechal Hermes,638,1,4c0e
9194317f-16d7-4798-89cd-e416e3281112,O0910AAA0A,U_REG,Bananal,910,1,62cfa6d6-5bae-4012-b0e0-b8ac4dc2cce9
cd48fdb9-6439-4c25-9c62-6801ed77151d,O0210AAA0A,U_REG,Caju,210,1,twhu
3cfa5581-5a02-496c-91a5-098cfc09de3e,O0163AAA0A,S_REG,Terminal Gentileza,163,1,fbej
fda24e6b-6b0b-4dbe-9500-aae8ac4c476e,O0665AAA0A,S_REG,Pavuna,665,1,elhh
3ff341ff-3457-4587-98e6-6d8ffb3684e6,O0302AAA0A,U_REG,Terminal Alvorada,302,0,apjr
3e98c5da-0243-42dc-970b-3ef01093df59,O0910AAA0A,U_REG,Bananal,910,1,62cfa6d6-5bae-4012-b0e0-b8ac4dc2cce9
ebe3b84d-4a4f-4105-8414-46b84944bf84,O0315AAA0A,D_REG,Central,315,1,4rzh
2ee40075-20ee-46c7-8a5a-913e7cf0c441,O0908AAA0A,D_REG,Terminal Deodoro,908,1,61z8
9950aa2c-ad62-44e2-821c-edfebf584c2a,O0302AAA0A,U_REG,Terminal Alvorada,302,0,apjr
caf0bc93-def5-44f9-830d-222dc5ffd4c5,O0856AAA0A,U_REG,Capoeira Grande,856,1,avb4
c5766a31-12a8-4a2c-a8af-7ff1c785996c,O0378AAA0A,S_REG,Marechal Hermes,378,1,6dma
9f60a23a-e501-410b-88e3-0b20d08b358d,O0908AAA0A,D_REG,Terminal Deodoro,908,1,61z8
b4a09258-af89-4a37-bd4e-baccdec1ac95,O0629AAN0A,S_REG,Saens Peña,SN629,0,ca8d
e4f9908f-45af-43bd-86d5-c60a9979c3fb,O0629AAN0A,D_REG,Irajá,SN629,1,O0629AAA0AVDU01
7414fbe7-3660-43b4-bee8-6a73591e4ba6,O0975AAA0A,U_REG,Terminal Fundão,LECD117,0,r51k
f126bf5d-eaec-4ba9-8c18-dea41c0cf4ba,O0557AAA0A,S_REG,Copacabana,557,0,cces
